# 実Excel ★コンテキストタブ★（物を選んだ時だけ 出るタブ）2026-08-30
# Excel 16.0 build 20326・UI Automation・★新規ブックだけ・保存なし・VBAは動かさない★
# 出し方: 表/グラフ/図形/ピボットを 作って 選び、出てきたタブの 中身を 取った
# ★グラフの2タブは 1回目 失敗（ホームの中身が出た）→ IsSelected を 確かめる形に 直して 取り直した★
# 列: タブ / 組 / 部品
テーブル デザイン	テーブル スタイルのオプション	見出し行
テーブル デザイン	テーブル スタイルのオプション	集計行
テーブル デザイン	プロパティ	テーブルのサイズ変更
テーブル デザイン	プロパティ	テーブル名:
テーブル デザイン	外部のテーブル データ	その他のオプション
テーブル デザイン	外部のテーブル データ	エクスポート
テーブル デザイン	外部のテーブル データ	ブラウザーで開く
テーブル デザイン	外部のテーブル データ	プロパティ
テーブル デザイン	外部のテーブル データ	リンク解除
テーブル デザイン	外部のテーブル データ	更新
デザイン	クイック スタイル	クイック スタイル
デザイン	クイック スタイル	ピンク, ピボット スタイル (淡色) 20
デザイン	クイック スタイル	薄いオレンジ, ピボット スタイル (淡色) 17
デザイン	クイック スタイル	薄い水色, ピボット スタイル (淡色) 16
デザイン	クイック スタイル	薄い水色, ピボット スタイル (淡色) 19
デザイン	クイック スタイル	薄い灰色, ピボット スタイル (淡色) 15
デザイン	クイック スタイル	薄い緑, ピボット スタイル (淡色) 14
デザイン	クイック スタイル	薄い緑, ピボット スタイル (淡色) 18
デザイン	ピボットテーブル スタイルのオプション	列見出し
デザイン	ピボットテーブル スタイルのオプション	縞模様 (列)
デザイン	ピボットテーブル スタイルのオプション	縞模様 (行)
デザイン	ピボットテーブル スタイルのオプション	行見出し
デザイン	レイアウト	レポートのレイアウト
デザイン	レイアウト	小計
デザイン	レイアウト	空白行
デザイン	レイアウト	総計
ピボットテーブル分析	アクション	クリア
ピボットテーブル分析	アクション	ピボットテーブルの移動
ピボットテーブル分析	アクション	選択
ピボットテーブル分析	アクティブなフィールド	ピボットフィールド名
ピボットテーブル分析	アクティブなフィールド	フィールドの展開
ピボットテーブル分析	アクティブなフィールド	フィールドの折りたたみ
ピボットテーブル分析	アクティブなフィールド	フィールドの設定
ピボットテーブル分析	アクティブなフィールド	詳細の表示
ピボットテーブル分析	グループ	グループの選択
ピボットテーブル分析	グループ	グループ解除...
ピボットテーブル分析	グループ	フィールドのグループ化
ピボットテーブル分析	ツール	おすすめピボットテーブル
ピボットテーブル分析	ツール	ピボットグラフ
ピボットテーブル分析	データ	その他のオプション
ピボットテーブル分析	データ	データ ソースの変更...
ピボットテーブル分析	データ	更新
ピボットテーブル分析	ピボットテーブル	その他のオプション
ピボットテーブル分析	ピボットテーブル	オプション
ピボットテーブル分析	ピボットテーブル	ピボットテーブル名:
ピボットテーブル分析	フィルター	スライサーの挿入...
ピボットテーブル分析	フィルター	タイムラインの挿入...
ピボットテーブル分析	フィルター	フィルターの接続...
ピボットテーブル分析	表示	+/- ボタン
ピボットテーブル分析	表示	フィールド リスト
ピボットテーブル分析	表示	フィールドの見出し
ピボットテーブル分析	計算方法	OLAP ツール
ピボットテーブル分析	計算方法	フィールド/アイテム/セット
ピボットテーブル分析	計算方法	リレーションシップ
図形の書式	アクセシビリティ	代替テキスト
図形の書式	クイック スタイル	クイック スタイル
図形の書式	クイック スタイル	塗りつぶし - 濃い青緑、アクセント 1
図形の書式	クイック スタイル	塗りつぶし - 黒、濃色 1
図形の書式	クイック スタイル	塗りつぶし: オレンジ、アクセント カラー 2; 輪郭: オレンジ、アクセント カラー 2
図形の書式	クイック スタイル	塗りつぶし: 濃い青緑、アクセント カラー 1; 影
図形の書式	クイック スタイル	塗りつぶし: 黒、文字色 1; 影
図形の書式	クイック スタイル	枠線のみ - 緑、アクセント 6
図形の書式	サイズ	サイズとプロパティ...
図形の書式	サイズ	増やす
図形の書式	サイズ	減らす
図形の書式	ワードアートのスタイル	その他のオプション
図形の書式	ワードアートのスタイル	文字の効果
図形の書式	ワードアートのスタイル	文字の効果の設定...
図形の書式	ワードアートのスタイル	文字の塗りつぶし
図形の書式	ワードアートのスタイル	文字の塗りつぶし RGB (0、0、0)
図形の書式	ワードアートのスタイル	文字の輪郭
図形の書式	ワードアートのスタイル	文字の輪郭 RGB (0、0、0)
図形の書式	図形	コネクタ: カギ線
図形の書式	図形	コネクタ: カギ線矢印
図形の書式	図形	テキスト ボックス
図形の書式	図形	フリーフォーム: フリーハンド
図形の書式	図形	フリーフォーム: 図形
図形の書式	図形	二等辺三角形
図形の書式	図形	円弧
図形の書式	図形	右中かっこ
図形の書式	図形	四角形: 角を丸くする
図形の書式	図形	図形
図形の書式	図形	左中かっこ
図形の書式	図形	曲線
図形の書式	図形	楕円
図形の書式	図形	正方形/長方形
図形の書式	図形	矢印: 下
図形の書式	図形	矢印: 右
図形の書式	図形	線
図形の書式	図形	線矢印
図形の書式	図形	縦書きテキスト ボックス
図形の書式	図形のスタイル	その他のオプション
図形の書式	図形のスタイル	オブジェクトの書式設定...
図形の書式	図形のスタイル	図形の効果
図形の書式	図形のスタイル	図形の塗りつぶし
図形の書式	図形のスタイル	図形の塗りつぶし オレンジ、アクセント 2
図形の書式	図形のスタイル	図形の枠線
図形の書式	図形のスタイル	図形の枠線 濃い青緑、アクセント 1
図形の書式	図形の挿入	その他のオプション
図形の書式	図形の挿入	テキスト ボックス
図形の書式	図形の挿入	図形の編集
図形の書式	図形の挿入	横書きテキスト ボックスの描画
図形の書式	配置	その他のオプション
図形の書式	配置	オブジェクトの選択と表示...
図形の書式	配置	グループ化
図形の書式	配置	前面へ移動
図形の書式	配置	回転
図形の書式	配置	背面へ移動
図形の書式	配置	配置
書式	アクセシビリティ	代替テキスト
書式	クイック スタイル	クイック スタイル
書式	クイック スタイル	塗りつぶし: オレンジ、アクセント カラー 2; 輪郭: オレンジ、アクセント カラー 2
書式	クイック スタイル	塗りつぶし: 濃い青緑、アクセント カラー 1; 影
書式	クイック スタイル	塗りつぶし: 黒、文字色 1; 影
書式	クイック スタイル	枠線のみ - オレンジ、アクセント 2
書式	クイック スタイル	枠線のみ - 濃い青緑、アクセント 1
書式	クイック スタイル	枠線のみ - 黒、濃色 1
書式	サイズ	サイズとプロパティ...
書式	サイズ	増やす
書式	サイズ	減らす
書式	ワードアートのスタイル	その他のオプション
書式	ワードアートのスタイル	文字の効果
書式	ワードアートのスタイル	文字の効果の設定...
書式	ワードアートのスタイル	文字の塗りつぶし
書式	ワードアートのスタイル	文字の塗りつぶし RGB (0、0、0)
書式	ワードアートのスタイル	文字の輪郭
書式	ワードアートのスタイル	文字の輪郭 RGB (0、0、0)
書式	図形	コネクタ: カギ線
書式	図形	テキスト ボックス
書式	図形	二等辺三角形
書式	図形	四角形: 角を丸くする
書式	図形	図形
書式	図形	楕円
書式	図形	正方形/長方形
書式	図形	線
書式	図形	線矢印
書式	図形	縦書きテキスト ボックス
書式	図形のスタイル	その他のオプション
書式	図形のスタイル	オブジェクトの書式設定...
書式	図形のスタイル	図形の効果
書式	図形のスタイル	図形の塗りつぶし
書式	図形のスタイル	図形の塗りつぶし オレンジ、アクセント 2
書式	図形のスタイル	図形の枠線
書式	図形のスタイル	図形の枠線 濃い青緑、アクセント 1
書式	図形の挿入	図形の変更
書式	現在の選択範囲	グラフ要素
書式	現在の選択範囲	リセットしてスタイルに合わせる
書式	現在の選択範囲	選択対象の書式設定
書式	現在の選択範囲	開く
書式	配置	その他のオプション
書式	配置	オブジェクトの選択と表示...
書式	配置	グループ化
書式	配置	前面へ移動
書式	配置	回転
書式	配置	背面へ移動
書式	配置	配置
