=AVERAGE(D1,D2,0.05,0.1,2)	合った	18263.43
=AVERAGE(D1,D2,0.05,100,2)	合った	18283.41
=AVERAGE(TRUE)	合った	1
=AVERAGE(FALSE)	合った	0
=AVERAGE(2,TRUE)	合った	1.5
=AVERAGE(2,3,TRUE)	合った	2
=AVERAGE(A1:A5,B1:B5,1)	合った	4.181818181818182
=AVERAGE(2,3,4,5,6)	合った	4
=AVERAGE(-2)	合った	-2
=AVERAGE(2.5,1)	合った	1.75
=AVERAGEA(A1)	合った	1
=AVERAGEA(A2)	合った	2
=AVERAGEA(A1:A5)	合った	3
=AVERAGEA(B1:B5)	合った	6
=AVERAGEA(A1:B5)	合った	4.5
=AVERAGEA(2)	合った	2
=AVERAGEA(2,3)	合った	2.5
=AVERAGEA(2,3,4)	合った	3
=AVERAGEA(2,3,4,5)	合った	3.5
=AVERAGEA(1,2,3,4,5)	合った	3
=AVERAGEA(1,2,3,4,5,6)	合った	3.5
=AVERAGEA(1,2,3,4,5,6,7)	合った	4
=AVERAGEA(0.5)	合った	0.5
=AVERAGEA(0.5,1)	合った	0.75
=AVERAGEA(0.5,1,2)	合った	1.1666666666666667
=AVERAGEA(0.5,1,2,3)	合った	1.625
=AVERAGEA(0.5,1,2,3,4)	合った	2.1
=AVERAGEA("2024-01-15")	こちらだけ誤り	#VALUE!
=AVERAGEA("12:30")	合った	0.5208333333333334
=AVERAGEA("101",2)	合った	51.5
=AVERAGEA(A1:A5,B1:B5)	合った	4.5
=AVERAGEA(A1:A5,2)	合った	2.8333333333333335
=AVERAGEA(A1:A5,2,3)	合った	2.857142857142857
=AVERAGEA(A1:B5,2,FALSE)	合った	3.9166666666666665
=AVERAGEA(A1:A5,A1)	合った	2.6666666666666665
=AVERAGEA(A1:A5,1,B1:B5,1)	合った	3.9166666666666665
=AVERAGEA(D1)	合った	45292
=AVERAGEA(D1,D2)	合った	45657.5
=AVERAGEA(D1,2)	合った	22647
=AVERAGEA(D1,D2,1)	合った	30438.666666666668
=AVERAGEA(D1,D2,0)	合った	30438.333333333332
=AVERAGEA(D1,D2,0.05,0.1,100,2,0)	合った	13059.592857142858
=AVERAGEA(D1,D2,0.05,0.1,2)	合った	18263.43
=AVERAGEA(D1,D2,0.05,100,2)	合った	18283.41
=AVERAGEA(TRUE)	合った	1
=AVERAGEA(FALSE)	合った	0
=AVERAGEA(2,TRUE)	合った	1.5
=AVERAGEA(2,3,TRUE)	合った	2
=AVERAGEA(A1:A5,B1:B5,1)	合った	4.181818181818182
=AVERAGEA(2,3,4,5,6)	合った	4
=AVERAGEA(-2)	合った	-2
=AVERAGEA(2.5,1)	合った	1.75
=AVERAGEIF(A1:A5,B1:B5)	合った	2
=AVERAGEIF(A1:A5,2)	合った	2
=AVERAGEIF(A1:A5,A1)	合った	1
=AVERAGEIF(A1:A5,"<3")	合った	1.5
=AVERAGEIF(A1:A5,"<3",B1:B5)	合った	3
=BASE(2,3)	合った	2
=BASE(2,3,4)	合った	0002
=BASE("101",2)	合った	1100101
=BASE(A1:A5,B1:B5)	合った	1
=BASE(A1:A5,2)	合った	1
=BASE(A1:A5,2,3)	合った	001
=BASE(D1,2)	合った	1011000011101100
=BASE(2,3,TRUE)	合った	2
=BASE(A1:A5,B1:B5,1)	合った	1
=BESSELI(2,3)	合った	0.21273995970273568
=BESSELI(0.5,1)	合った	0.25789430328903556
=BESSELI("101",2)	違う	2.8652180271532134e+42
=BESSELI(2.5,1)	合った	2.516716242025361
=BESSELJ(2,3)	合った	0.12894324997562717
=BESSELJ(0.5,1)	合った	0.24226845767957006
=BESSELJ("101",2)	合った	-0.07590496479558992
=BESSELJ(D1,D2)	合った	4.463712578732805e-41
=BESSELJ(D1,2)	合った	0.001610970494002723
=BESSELJ(2.5,1)	合った	0.49709410250442176
=BESSELK(2,3)	合った	0.6473854
=BESSELK(0.5,1)	合った	1.6564411280110791
=BESSELK("101",2)	合った	1.7385182551907827e-45
=BESSELK(D1,D2)	合った	0
=BESSELK(D1,2)	合った	0
=BESSELK(2.5,1)	合った	0.07389081565026694
=BESSELY(2,3)	合った	-1.1277837651220644
=BESSELY(0.5,1)	合った	-1.4714723918672943
=BESSELY("101",2)	合った	0.023297233415938933
=BESSELY(D1,D2)	合った	-8.728268462694664e+35
=BESSELY(D1,2)	合った	-0.0033853615698606634
=BESSELY(2.5,1)	合った	0.14591813750831284
=BETA.DIST(0.5,1,2,3)	合った	0.7500000000000002
=BETA.DIST(A1:A5,1,B1:B5,1)	こちらだけ誤り	#NUM!
=BETA.INV(0.5,1,2)	合った	0.29289321881345276
=BETA.INV(0.5,1,2,3,4)	合った	3.292893218813453
=BETADIST(0.5,1,2)	合った	0.7500000000000002
=BETADIST(A1:A5,2,3)	こちらだけ誤り	#NUM!
=BETADIST(A1:A5,B1:B5,1)	こちらだけ誤り	#NUM!
=BETAINV(0.5,1,2)	合った	0.29289321881345276
=BETAINV(0.5,1,2,3,4)	合った	3.292893218813453
=BIN2DEC(A1)	合った	1
=BIN2HEX(A1)	合った	1
=BIN2HEX("101",2)	合った	05
=BIN2OCT(A1)	合った	1
=BIN2OCT("101",2)	合った	05
=BITAND(2,3)	合った	2
=BITAND("101",2)	合った	0
=BITAND(A1:A5,B1:B5)	合った	0
=BITAND(A1:A5,2)	合った	0
=BITAND(A1:A5,A1)	合った	1
=BITAND(D1,D2)	合った	45252
=BITAND(D1,2)	合った	0
=BITAND(2,TRUE)	合った	0
=BITLSHIFT(2,3)	合った	16
=BITLSHIFT("101",2)	合った	404
=BITLSHIFT(A1:A5,B1:B5)	合った	4
=BITLSHIFT(A1:A5,2)	合った	4
=BITLSHIFT(A1:A5,A1)	合った	2
=BITLSHIFT(D1,2)	合った	181168
=BITLSHIFT(2,TRUE)	合った	4
=BITOR(2,3)	合った	3
=BITOR("101",2)	合った	103
=BITOR(A1:A5,B1:B5)	合った	3
=BITOR(A1:A5,2)	合った	3
=BITOR(A1:A5,A1)	合った	1
=BITOR(D1,D2)	合った	46063
=BITOR(D1,2)	合った	45294
=BITOR(2,TRUE)	合った	3
=BITRSHIFT(2,3)	合った	0
=BITRSHIFT("101",2)	合った	25
=BITRSHIFT(A1:A5,B1:B5)	合った	0
=BITRSHIFT(A1:A5,2)	合った	0
=BITRSHIFT(A1:A5,A1)	合った	0
=BITRSHIFT(D1,2)	合った	11323
=BITRSHIFT(2,TRUE)	合った	1
=BITXOR(2,3)	合った	1
=BITXOR("101",2)	合った	103
=BITXOR(A1:A5,B1:B5)	合った	3
=BITXOR(A1:A5,2)	合った	3
=BITXOR(A1:A5,A1)	合った	0
=BITXOR(D1,D2)	合った	811
=BITXOR(D1,2)	合った	45294
=BITXOR(2,TRUE)	合った	3
=CEILING(2,3)	合った	3
=CEILING(0.5,1)	合った	1
=CEILING("101",2)	合った	102
=CEILING(A1:A5,B1:B5)	合った	2
=CEILING(A1:A5,2)	合った	2
=CEILING(A1:A5,A1)	合った	1
=CEILING(D1,D2)	合った	46023
=CEILING(D1,2)	合った	45292
=CEILING(2,TRUE)	合った	2
=CEILING(2.5,1)	合った	3
=CEILING.MATH(A1)	合った	1
=CEILING.MATH(A2)	合った	2
=CEILING.MATH(A1:A5)	合った	1
=CEILING.MATH(B1:B5)	合った	2
=CEILING.MATH(2)	合った	2
=CEILING.MATH(2,3)	合った	3
=CEILING.MATH(2,3,4)	合った	3
=CEILING.MATH(0.5)	合った	1
=CEILING.MATH(0.5,1)	合った	1
=CEILING.MATH(0.5,1,2)	合った	1
=CEILING.MATH("2024-01-15")	こちらだけ誤り	#VALUE!
=CEILING.MATH("12:30")	合った	1
=CEILING.MATH("101",2)	合った	102
=CEILING.MATH(A1:A5,B1:B5)	合った	2
=CEILING.MATH(A1:A5,2)	合った	2
=CEILING.MATH(A1:A5,2,3)	合った	2
=CEILING.MATH(A1:A5,A1)	合った	1
=CEILING.MATH(D1)	合った	45292
=CEILING.MATH(D1,D2)	合った	46023
=CEILING.MATH(D1,2)	合った	45292
=CEILING.MATH(D1,D2,1)	合った	46023
=CEILING.MATH(D1,D2,0)	合った	46023
=CEILING.MATH(TRUE)	合った	1
=CEILING.MATH(FALSE)	合った	0
=CEILING.MATH(2,TRUE)	合った	2
=CEILING.MATH(2,3,TRUE)	合った	3
=CEILING.MATH(A1:A5,B1:B5,1)	合った	2
=CEILING.MATH(-2)	合った	-2
=CEILING.MATH(2.5,1)	合った	3
=CEILING.PRECISE(A1)	合った	1
=CEILING.PRECISE(A2)	合った	2
=CEILING.PRECISE(A1:A5)	合った	1
=CEILING.PRECISE(B1:B5)	合った	2
=CEILING.PRECISE(2)	合った	2
=CEILING.PRECISE(2,3)	合った	3
=CEILING.PRECISE(0.5)	合った	1
=CEILING.PRECISE(0.5,1)	合った	1
=CEILING.PRECISE("2024-01-15")	こちらだけ誤り	#VALUE!
=CEILING.PRECISE("12:30")	合った	1
=CEILING.PRECISE("101",2)	合った	102
=CEILING.PRECISE(A1:A5,B1:B5)	合った	2
=CEILING.PRECISE(A1:A5,2)	合った	2
=CEILING.PRECISE(A1:A5,A1)	合った	1
=CEILING.PRECISE(D1)	合った	45292
=CEILING.PRECISE(D1,D2)	合った	46023
=CEILING.PRECISE(D1,2)	合った	45292
=CEILING.PRECISE(TRUE)	合った	1
=CEILING.PRECISE(FALSE)	合った	0
=CEILING.PRECISE(2,TRUE)	合った	2
=CEILING.PRECISE(-2)	合った	-2
=CEILING.PRECISE(2.5,1)	合った	3
=CHAR(A1)	合った	
=CHAR(A2)	合った	
=CHAR(A1:A5)	合った	
=CHAR(B1:B5)	合った	
=CHAR(2)	合った	
=CHAR(TRUE)	合った	
=CHIDIST(2,3)	合った	0.5724067044708778
=CHIDIST(0.5,1)	合った	0.4795001221869758
=CHIDIST("101",2)	合った	0
=CHIDIST(A1:A5,B1:B5)	合った	0.6065306597126334
=CHIDIST(A1:A5,2)	合った	0.6065306597126334
=CHIDIST(A1:A5,A1)	合った	0.31731050786294357
=CHIDIST(D1,D2)	合った	0.9922420762502772
=CHIDIST(D1,2)	合った	0
=CHIDIST(2,TRUE)	合った	0.1572992070503213
=CHIDIST(2.5,1)	合った	0.11384629800669632
=CHIINV(0.5,1)	合った	0.45493642311961857
=CHIINV(A1:A5,B1:B5)	合った	0
=CHIINV(A1:A5,2)	合った	0
=CHIINV(A1:A5,A1)	合った	0
=CHISQ.DIST(2,3,4)	合った	0.4275932955291222
=CHISQ.DIST(0.5,1,2)	合った	0.5204998778130242
=CHISQ.DIST(A1:A5,2,3)	合った	0.3934693402873665
=CHISQ.DIST(D1,D2,1)	合った	0.007757923749722804
=CHISQ.DIST(D1,D2,0)	合った	0.00007107713838555648
=CHISQ.DIST(2,3,TRUE)	合った	0.4275932955291222
=CHISQ.DIST(A1:A5,B1:B5,1)	合った	0.3934693402873665
=CHISQ.DIST.RT(2,3)	合った	0.5724067044708778
=CHISQ.DIST.RT(0.5,1)	合った	0.4795001221869758
=CHISQ.DIST.RT("101",2)	合った	0
=CHISQ.DIST.RT(A1:A5,B1:B5)	合った	0.6065306597126334
=CHISQ.DIST.RT(A1:A5,2)	合った	0.6065306597126334
=CHISQ.DIST.RT(A1:A5,A1)	合った	0.31731050786294357
=CHISQ.DIST.RT(D1,D2)	合った	0.9922420762502772
=CHISQ.DIST.RT(D1,2)	合った	0
=CHISQ.DIST.RT(2,TRUE)	合った	0.1572992070503213
=CHISQ.DIST.RT(2.5,1)	合った	0.11384629800669632
=CHISQ.INV(0.5,1)	合った	0.45493642311961857
=CHISQ.INV.RT(0.5,1)	合った	0.45493642311961857
=CHISQ.INV.RT(A1:A5,B1:B5)	合った	0
=CHISQ.INV.RT(A1:A5,2)	合った	0
=CHISQ.INV.RT(A1:A5,A1)	合った	0
=CHISQ.TEST(A1:A5,B1:B5)	合った	0.11170929281604325
=CHITEST(A1:A5,B1:B5)	合った	0.11170929281604325
=CLEAN(A1)	合った	1
=CLEAN(A2)	合った	2
=CLEAN(A1:A5)	合った	1
=CLEAN(B1:B5)	合った	2
=CLEAN(2)	合った	2
=CLEAN(0.5)	合った	0.5
=CLEAN("あ")	合った	あ
=CLEAN("IV")	合った	IV
=CLEAN("MMXXIV")	合った	MMXXIV
=CLEAN("2024-01-15")	合った	2024-01-15
=CLEAN("12:30")	合った	12:30
=CLEAN(D1)	合った	45292
=CLEAN(TRUE)	合った	TRUE
=CLEAN(FALSE)	合った	FALSE
=CLEAN(-2)	合った	-2
=CODE(A1)	合った	49
=CODE(A2)	合った	50
=CODE(A1:A5)	合った	49
=CODE(B1:B5)	合った	50
=CODE(2)	合った	50
=CODE(0.5)	合った	48
=CODE("あ")	違う	12354
=CODE("IV")	合った	73
=CODE("MMXXIV")	合った	77
=CODE("2024-01-15")	合った	50
=CODE("12:30")	合った	49
=CODE(D1)	合った	52
=CODE(TRUE)	合った	84
=CODE(FALSE)	合った	70
=CODE(-2)	合った	45
=COLUMN()	合った	8
=COLUMN(A1)	合った	1
=COLUMN(A2)	合った	1
=COLUMN(A1:A5)	合った	1
=COLUMN(B1:B5)	合った	2
=COLUMN(A1:B5)	合った	1
=COLUMN(D1)	合った	4
=COMBIN("101",2)	合った	5050
=COMBIN(A1:A5,A1)	合った	1
=COMBIN(D1,2)	こちらだけ誤り	#NUM!
=COMBIN(2,TRUE)	合った	2
=COMBIN(2.5,1)	合った	2
=COMBINA(2,3)	合った	4
=COMBINA("101",2)	合った	5151
=COMBINA(A1:A5,B1:B5)	合った	1
=COMBINA(A1:A5,2)	合った	1
=COMBINA(A1:A5,A1)	合った	1
=COMBINA(D1,2)	こちらだけ誤り	#NUM!
=COMBINA(2,TRUE)	合った	2
=COMBINA(2.5,1)	合った	2
=COMPLEX(2,3)	合った	2+3i
=COMPLEX(0.5,1)	合った	0.5+i
=COMPLEX("101",2)	合った	101+2i
=COMPLEX(D1,D2)	合った	45292+46023i
=COMPLEX(D1,2)	合った	45292+2i
=COMPLEX(2.5,1)	合った	2.5+i
=CONFIDENCE(0.5,1,2)	合った	0.47693627620446977
=CONFIDENCE.NORM(0.5,1,2)	合った	0.47693627620446977
=CONFIDENCE.T(0.5,1,2)	違う	0.7071067411843064
=CORREL(A1:A5,B1:B5)	合った	0.9999999999999999
=COS(A1)	合った	0.5403023058681398
=COS(A2)	合った	-0.4161468365471424
=COS(A1:A5)	合った	0.5403023058681398
=COS(B1:B5)	合った	-0.4161468365471424
=COS(2)	合った	-0.4161468365471424
=COS(0.5)	合った	0.8775825618903728
=COS("2024-01-15")	こちらだけ誤り	#VALUE!
=COS("12:30")	合った	0.8674048116179512
=COS(D1)	合った	-0.9423247525693219
=COS(TRUE)	合った	0.5403023058681398
=COS(FALSE)	合った	1
=COS(-2)	合った	-0.4161468365471424
=COSH(A1)	合った	1.5430806348152437
=COSH(A2)	合った	3.7621956910836314
=COSH(A1:A5)	合った	1.5430806348152437
=COSH(B1:B5)	合った	3.7621956910836314
=COSH(2)	合った	3.7621956910836314
=COSH(0.5)	合った	1.1276259652063807
=COSH("12:30")	合った	1.1387276220801243
=COSH(TRUE)	合った	1.5430806348152437
=COSH(FALSE)	合った	1
=COSH(-2)	合った	3.7621956910836314
=COT(A1)	合った	0.6420926159343306
=COT(A2)	合った	-0.45765755436028577
=COT(A1:A5)	合った	0.6420926159343306
=COT(B1:B5)	合った	-0.45765755436028577
=COT(2)	合った	-0.45765755436028577
=COT(0.5)	合った	1.830487721712452
=COT("2024-01-15")	こちらだけ誤り	#VALUE!
=COT("12:30")	合った	1.743165844730007
=COT(D1)	合った	-2.815431358896365
=COT(TRUE)	合った	0.6420926159343306
=COT(-2)	合った	0.45765755436028577
=COTH(A1)	合った	1.3130352854993315
=COTH(A2)	合った	1.0373147207275482
=COTH(A1:A5)	合った	1.3130352854993315
=COTH(B1:B5)	合った	1.0373147207275482
=COTH(2)	合った	1.0373147207275482
=COTH(0.5)	合った	2.163953413738653
=COTH("2024-01-15")	こちらだけ誤り	#VALUE!
=COTH("12:30")	合った	2.090550414215107
=COTH(D1)	合った	1
=COTH(TRUE)	合った	1.3130352854993315
=COTH(-2)	合った	-1.0373147207275482
=COUNTBLANK(A1)	合った	0
=COUNTBLANK(A2)	合った	0
=COUNTBLANK(A1:A5)	合った	0
=COUNTBLANK(B1:B5)	合った	0
=COUNTBLANK(A1:B5)	合った	0
=COUNTBLANK(D1)	合った	0
=COUNTIFS(A1:A5,B1:B5)	合った	1
=COUNTIFS(A1:A5,2)	合った	1
=COUNTIFS(A1:A5,A1)	合った	1
=COUNTIFS(A1:A5,"<3")	合った	2
=COUNTIFS(A1:A5,1,B1:B5,1)	合った	0
=COUNTIFS(D1,D2)	合った	0
=COUNTIFS(D1,2)	合った	0
=COVAR(2,3)	合った	0
=COVAR(0.5,1)	合った	0
=COVAR(A1:A5,B1:B5)	合った	4
=COVAR(D1,D2)	合った	0
=COVAR(D1,2)	合った	0
=COVAR(2.5,1)	合った	0
=COVARIANCE.P(2,3)	合った	0
=COVARIANCE.P(0.5,1)	合った	0
=COVARIANCE.P(A1:A5,B1:B5)	合った	4
=COVARIANCE.P(D1,D2)	合った	0
=COVARIANCE.P(D1,2)	合った	0
=COVARIANCE.P(2.5,1)	合った	0
=COVARIANCE.S(A1:A5,B1:B5)	合った	5
=CSC(A1)	合った	1.1883951057781212
=CSC(A2)	合った	1.0997501702946164
=CSC(A1:A5)	合った	1.1883951057781212
=CSC(B1:B5)	合った	1.0997501702946164
=CSC(2)	合った	1.0997501702946164
=CSC(0.5)	合った	2.085829642933488
=CSC("2024-01-15")	こちらだけ誤り	#VALUE!
=CSC("12:30")	合った	2.0096335890488293
=CSC(D1)	合った	2.987750614870162
=CSC(TRUE)	合った	1.1883951057781212
=CSC(-2)	合った	-1.0997501702946164
=CSCH(A1)	合った	0.8509181282393216
=CSCH(A2)	合った	0.2757205647717832
=CSCH(A1:A5)	合った	0.8509181282393216
=CSCH(B1:B5)	合った	0.2757205647717832
=CSCH(2)	合った	0.2757205647717832
=CSCH(0.5)	合った	1.9190347513349437
=CSCH("2024-01-15")	こちらだけ誤り	#VALUE!
=CSCH("12:30")	合った	1.8358652004912988
=CSCH(D1)	合った	0
=CSCH(TRUE)	合った	0.8509181282393216
=CSCH(-2)	合った	-0.2757205647717832
=DAYS(2,3)	合った	-1
=DAYS(0.5,1)	合った	-1
=DAYS("101",2)	合った	99
=DAYS(A1:A5,B1:B5)	合った	-1
=DAYS(A1:A5,2)	合った	-1
=DAYS(A1:A5,A1)	合った	0
=DAYS(D1,D2)	合った	-731
=DAYS(D1,2)	合った	45290
=DAYS(2,TRUE)	合った	1
=DAYS(2.5,1)	合った	1
=DAYS360(2,3)	合った	1
=DAYS360(2,3,4)	合った	1
=DAYS360(0.5,1)	違う	0
=DAYS360(0.5,1,2)	違う	0
=DAYS360("101",2)	違う	-99
=DAYS360(A1:A5,B1:B5)	合った	1
=DAYS360(A1:A5,2)	合った	1
=DAYS360(A1:A5,2,3)	合った	1
=DAYS360(A1:A5,A1)	合った	0
=DAYS360(D1,D2)	合った	720
=DAYS360(D1,2)	違う	-44640
=DAYS360(D1,D2,1)	合った	720
=DAYS360(D1,D2,0)	合った	720
=DAYS360(2,TRUE)	違う	0
=DAYS360(2,3,TRUE)	合った	1
=DAYS360(A1:A5,B1:B5,1)	合った	1
